psraid,sample,int_date,lang,form,llitext1,qs1,live1,reg,oftvote,eminuse,intmob,home3nw,bbhome1f1,bbhome1f2,bbhome2,device1a,smart1,intfreq,device1b,device1c,device1d,act112,act124,act125,act135,act136,act127,act128,act129,sns2a,sns2b,sns2c,sns2d,sns2e,q1a,q1b,q1c,q1d,q1e,q1f,q1g,q1h,q2a,q2b,q2c,q2d,q2e,q2f,q3,q4,books1,books2a,books2b,books2c,q7a,q7b,q7c,q7d,q8a,q8b,q8c,q8d,libusea,libuseb,libusec,lib_frq,libst_frq,libapp_frq,libmob,libvisit,ebk_awr,ebk_brw,q9a,q9b,q9c,q9d,q9e,q9f,q9g,q10,q11a,q11b,q11c,q11d,q12,q13a,q13b,q13c,q13d,q13e,q13f,q14,q15a,q15b,q15c,q15d,q15e,q15f,q16a,q16b,q17a,q17b,q17c,q17d,q18a,q18b,q18c,q18d,sex,age,marital,par,kidage1,educ2,emplnw,disa,party,partyln,ideo,hisp,race3m1,race3m2,race3m3,race3m4,birth_hisp,inc,hh1,hh3,zipcode,usr,cregion,state,weight,standwt
202815,2,32816,1,2, ,2,3,1,2,1,1, , ,2, , ,1,2,2,1,1, , , , , ,2,2,2, , , , , ,2,1,2,2,2,1,2,1,3,1,4,2,1,4,2,1,3,1,2,1,5, ,5,4,1,4,1,2,3,1,3, ,4, ,2,3,2, , , , , , , , , , , , , ,1, , , ,2,1,1,1,1,1,1,2,1,1,2,1, , ,2,1, , ,2,2,1,28,6,2, ,6,1,2,1, ,1,1,1, , , ,1,3,1, ,85741,S,4,4,1.46875,.484370526233395
202816,2,32616,1,2, ,2,3,1,2,1,1, , ,1,1, ,1,2,2,1,1, , , , , ,1,2,2, , , , , ,1,1,2,1,2,1,1,2,2,2,3,2,1,3,2,1,15,1,2,1,2, ,5,2,1,1,1,1,3,1,2, ,4, ,1,3,1,1, , , , , , , , , , , , ,2, , , ,1,2,2,1,2,3,2,2,2,1,1,2, , ,3,1, , ,2,8,2,36,1,1,1,6,4,2,3,1,1,2,1, , , , ,6,5,2,59102,U,4,30,4.46875,1.4737230904548
202819,2,32616,1,2, ,2,3,2, ,1,1, , ,2, , ,1,2,2,1,1, , , , , ,2,2,2, , , , , ,2,1,1,1,2,1,1,2,2,2,3,2,2,2,2,1,3,1,2,2, , , , ,1,3,2,1,2,1,3, ,4, ,1,3,8, , , , , , , , ,2, , , , ,2, , , ,2,1,1,1,1,2,2,1,1,2,2,1, , ,1,1, , ,3,4,2,62,1,2, ,4,1,2,3,2,3,2,1, , , , ,7,2,2,83713,U,4,16,3.96875,1.3088309964179
202820,2,32616,1,2, ,2,4,3, ,2,2, , , , , ,2, ,2,2,2, , , , , , , , , , , , , ,2,1,1,2,2,2,2,2,3,1,4,1,3,3,1,1,1,2,2,2, , , , ,5,5,5,5,2,2,3, , , , ,3,8, , , , , , , , ,2, , , , ,2, , , , , , ,1,2,2,2,2,3,2,3,3, , ,2,3, , ,3,8,1,25,6,2, ,3,4,1,3,8,4,1,7, , , ,1,98,6,5,92308,S,4,6,3.3125,1.09241012299447
202822,2,32616,1,1, ,2,1,3, ,1,1,1,2, , , ,1,1,1,1,1,2,2,2,1,2, , , , , , , ,1,2,2,2,2,2,2,2,2,4,2,4,1,1,4,2,1,4,2,1,1,3,3,3,4,5,3,5,2,1,1,3,4,4, ,1,3,2, ,2,1,2,2,2, , ,1,2,1, , ,2,2,2,1, , , ,1,1,1,1,3,3,2,3,8,3,3, , ,3,1, , ,2,42,3,1,0,6,1,2,3,9,8,2,3, , , , ,99,3,2,99999,S,4,6,5.5,1.8138130344059
202824,2,32616,1,1, ,2,3,1,2,2,1,2, , , , ,2,4,2,2,2,2,2,2,2,2, , , , , , , , ,2,2,2,2,2,2,2,2,2,1,3,1,2,1,2,1,2,1,2,2, , , , ,5,3,3,5,1,3,3,2, , , ,3,8, ,1,1,1,2,2, , ,1,1,2, , ,2, , , , , , ,1,2,1,2,1,2,1,1,1,2,2, , ,3,2, , ,2,47,6,2, ,4,6,1,2, ,2,2,2, , , , ,2,2,1,43078,R,2,39,2.21875,.731708667288746
202828,2,32616,1,1, ,2,4,1,1,2,2, , , , , ,2, ,2,2,2, , , , , , , , , , , , , ,2,2,2,1,2,1,2,2,2,2,1,2,4,2,2,1,0, , , , , , , ,1,1,5,1,3,3,3, , , , ,3,8, , , , , , , , , , , , , ,2, , , , , , ,8,8,1,1,8,8,1,3,1,1,2, , ,3,2, , ,1,61,1,2, ,3,1,2,1, ,2,2,1, , , , ,5,3,3,39520,S,3,28,2.5,.824460470184502
202831,2,32616,1,1, ,2,3,1,1,1,1,1,2, , , ,1,4,1,1,1,1,2,2,1,2, , , ,6, , , ,3,1,2,1,2,2,1,2,1,2,1,4,1,1,4,2,1,97,1,2,1,1,1,5,5,5,1,1,3,2,3,3, , , , ,3,8, , , , , , , , ,2, , , , ,2, , , , , , ,2,2,2,1,1,2,1,3,1,1,3, , ,2,1, , ,2,63,1,2, ,4,3,1,1, ,1,2,1, , , , ,6,2,2,74019,S,3,40,4.375,1.44280582282288
202835,2,32716,1,2, ,2,3,1,2,2,2, , , , , ,8, ,2,2,2, , , , , , , , , , , , , ,1,1,2,1,3,1,1,2,2,2,2,2,2,2,1,2,1,1,2,2, , , , ,5,5,1,1,2,3,3, , , , ,3,1,2, , , , , , , ,2, , , , ,2, , , , , , ,1,2,2,2,1,2,3,3,2, , ,2,1, , ,1,3,1,89,4,2, ,3,3,2,2, ,4,2,1, , , , ,6,1, ,52402,U,2,19,1.65625,.546205061497233
202848,2,32616,1,2, ,2,2,1,5,1,1, , ,2, , ,1,2,2,2,1, , , , , ,2,2,2, , , , , ,2,2,2,2,2,1,2,2,4,1,4,1,1,4,2,1,3,2,1,2, , , , ,2,5,3,3,2,2,3, , , , ,3,1,2, , , , , , , ,2, , , , ,2, , , , , , ,1,3,4,4,3,4,1,3,2, , ,2,3, , ,2,4,1,25,3,2, ,5,1,2,3,1,2,2,1,5, , , ,8,1, ,77339,U,3,48,6.34375,2.09206844309317
202850,2,32616,1,2, ,2,3,1,1,1,1, , ,2, , ,1,2,2,1,1, , , , , ,2,1,2, , , , , ,2,2,1,1,2,2,1,2,3,2,4,3,2,2,2,1,1,1,2,2, , , , ,5,3,1,3,2,2,3, , , , ,3,1,2, , , , , , , ,1, , ,2,2,2, , , , , , ,8,2,4,1,2,1,3,3,2, , ,1,1, , ,3,2,1,62,1,2, ,3,1,2,2, ,5,2,2, , , , ,2,2,2,08232,S,1,34,2.8125,.927518028957565
202854,2,32616,1,2, ,2,4,3, ,1,1, , ,2, , ,1,1,2,1,1, , , , , ,2,2,2, , , , , ,1,2,1,1,1,1,2,1,3,2,2,1,2,2,2,1,50,1,2,1,5, ,3,5,1,1,1,1,1,1,1,1,4,4,1,3,8, ,1,2,2, , ,1,1,1, , ,1,1,2, , , ,2,8,1,1,2,2,1,2,3,1,1,1, , ,1,1, , ,1,2,2,38,6,1,0,6,1,2,3,8,2,2,1,2, , , ,4,4,3,99999,S,3,13,4.46875,1.4737230904548
202855,2,32616,1,1, ,2,2,3, ,1,1,1,2, , , ,1,1,2,2,1,1,1,2,1,1, , , ,3,3, ,3,3,2,2,2,2,2,2,2,2,4,1,3,1,1,3,2,2,3,1,2,2, , , , ,1,3,5,2,2,3,3, , , , ,3,8, , , , , , , , ,2, , , , ,2, , , , , , ,8,8,8,8,8,8,8,3,1,1,3, , ,8,8, , ,1,25,6,2, ,6,1,2,2, ,5,2,2, , , , ,2,2,2,21117,S,3,24,2.625,.865683493693727
202864,2,32716,1,2, ,2,4,1,1,2,2, , , , , ,1, ,2,2,2, , , , , , , , , , , , , ,2,2,2,2,2,2,1,2,4,2,1,2,4,2,1,2,10,1,2,2, , , , ,5,3,3,1,1,3,3,4, , , ,3,8, ,2,2,2, , ,1,2,2, , , , ,2, , , , , , ,1,3,4,1,2,2,1,3,1, , ,1,1, , ,3,2,2,75,5,2, ,8,3,2,1, ,2,2,1, , , , ,7,1, ,31554,R,3,13,1,.329784188073801
202871,2,32616,1,1, ,2,2,1,2,1,1,1,2, , , ,1,2,2,1,2,1,1,2,1,1, , , ,3,2, ,6,2,2,1,2,1,1,1,2,2,4,3,2,2,1,4,2,2,5,1,2,2, , , , ,1,1,1,2,2,3,3, , , , ,3,2, , , , , , , , ,2, , , , ,2, , , , , , ,2,4,3,3,2,2,3,3,1,2,1, , ,2,2, , ,1,55,1,1,0,6,1,2,3,1,3,2,1, , , , ,9,5,4,84092,S,4,49,1.1875,.391618723337638
202876,2,32616,2,2, ,2,1,1,3,2,2, , , , , ,2, ,2,1,1, , , , , , , , , , , , , ,1,2,2,1,1,1,1,1,2,3,2,2,2,2,2,2,4,1,2,2, , , , ,1,1,1,1,3,3,3, , , , ,2,8, , , , , , , , , , , , , ,2, , , , , , ,8,1,8,1,1,1,8,1,1, , ,1,1, , ,3,2,2,63,3,2, ,3,2,2,8,1,2,1,7, , , ,3,3,2,2,11204,R,1,36,4.15625,1.37066553168173
202879,2,32616,1,1, ,2,3,3, ,1,1,2, , , , ,1,2,2,1,1,1,2,2,1,2, , , ,2, , , ,1,2,2,1,2,2,2,2,2,4,1,3,2,2,2,2,1,1,1,2,2, , , , ,1,1,5,1,2,3,3, , , , ,3,1,2, , , , , , , ,2, , , , ,2, , , , , , ,1,1,3,2,1,2,1,3,2,1,2, , ,4,2, , ,1,99,6,2, ,3,2,2,3,2,3,2,1, , , , ,99,5,4,11722,S,1,36,3.3125,1.09241012299447
202891,2,32616,1,2, ,2,3,1,1,1,1, , ,2, , ,1,1,2,1,1, , , , , ,2,2,2, , , , , ,2,2,2,2,2,1,2,2,4,4,4,1,1,4,2,1,0, , , , , , , ,2,5,1,5,3,3,3, , , , ,3,8, , , , , , , , , , , , , ,2, , , , , , ,1,1,1,1,1,1,1,2,1, , ,1,1, , ,1,1,1,58,1,2, ,6,1,2,1, ,1,2,1, , , , ,7,2,2,06855,U,1,9,1.5625,.515287793865314
202903,2,32616,1,1, ,2,1,3, ,2,2, , , , , ,2, ,2,2,2, , , , , , , , , , , , , ,2,2,2,2,2,1,2,2,2,2,2,2,4,2,2,1,0, , , , , , , ,5,5,5,5,3,3,3, , , , ,3,1,2, , , , , , , , , , , , ,2, , , , , , ,8,2,8,2,2,2,1,3,1,1,1, , ,8,2, , ,1,63,3,2, ,3,3,1,1, ,2,2,1, , , , ,4,1, ,37601,U,3,47,1.78125,.587428085006458
202912,2,32616,1,1, ,2,1,1,5,1,1,1,2, , , ,1,1,2,1,1,1,1,2,1,2, , , ,1,1, , ,6,1,2,2,2,3,2,2,2,4,1,4,2,1,4,2,1,3,1,2,1,4, ,4,4,1,5,1,2,1,3,3,4, , , ,3,1,2,1,2,1,2,2, , ,1,2,1, , ,2, , , , , , ,1,1,2,1,2,2,2,2,2,2,3, , ,2,3, , ,1,16,6,2, ,2,7,2,2, ,3,2,1, , , , ,3,4,3,77045,U,3,48,3.625,1.19546768176753
202913,2,32616,1,1, ,2,3,1,2,1,1,1,2, , , ,1,2,2,1,1,2,2,1,1,1, , , , , ,3,6,2,1,2,2,2,1,1,2,1,3,3,2,2,2,3,2,1,60,1,2,1,5, ,5,1,1,1,1,5,2,3,3, , , , ,3,2, , , , , , , , ,2, , , , ,2, , , , , , ,2,2,2,2,2,4,1,2,1,1,2, , ,4,2, , ,2,51,3,2, ,4,1,1,3,8,3,2,1, , , , ,6,4,4,64429,S,2,29,2.9375,.96874105246679
202919,2,32616,1,1, ,2,3,3, ,1,1,2, , , , ,1,3,2,1,1,2,2,2,1,2, , , , , , , ,3,2,2,1,2,2,2,2,2,3,2,2,1,2,2,2,2,0, , , , , , , ,5,5,5,3,2,3,3, , , , ,3,8, , , , , , , , ,2, , , , ,2, , , , , , ,2,2,2,3,2,2,3,2,3,2,1, , ,4,4, , ,2,52,4,2, ,1,6,1,4,8,8,2,1, , , , ,1,1, ,77430,S,3,48,2.21875,.731708667288746
202922,2,32616,1,2, ,2,4,1,1,2,2, , , , , ,1, ,2,2,2, , , , , , , , , , , , , ,2,2,2,2,2,1,2,2,3,1,4,3,1,3,2,8,12,1,2,2, , , , ,4,2,2,3,2,3,3, , , , ,3,8, , , , , , , , ,2, , , , ,2, , , , , , ,1,1,1,1,1,8,1,3,1, , ,1,1, , ,1,2,2,60,5,2, ,3,4,2,2, ,3,2,1, , , , ,1,1, ,42133,R,3,21,4.34375,1.43250006694557
202927,2,32616,1,1, ,2,4,1,2,1,2,1,2, , , ,2,2,2,2,1,2,2,1,1,2, , , , , ,5, ,1,2,2,2,1,2,1,1,2,2,1,4,2,1,2,2,1,2,1,2,2, , , , ,5,2,2,5,2,2,2, , , , ,3,1,2, , , , , , , ,2, , , , ,2, , , , , , ,8,2,2,1,2,2,1,2,2,1,2, , ,3,2, , ,2,55,1,2, ,5,1,2,1, ,2,2,1, , , , ,8,2,2,53013,U,2,55,4.0625,1.33974826404982
202933,2,32616,1,2, ,2,4,1,1,1,1, , ,2, , ,1,2,1,1,1, , , , , ,2,2,2, , , , , ,2,2,1,1,2,1,1,2,4,1,3,1,1,4,2,1,2,2,2,1,1,5,5,5,5,1,1,2,2,3,3, , , , ,3,2, , , , , , , , ,2, , , , ,2, , , , , , ,8,1,1,1,1,1,1,1,1, , ,1,1, , ,2,2,2,75,1,2, ,6,3,2,3,8,3,2,1, , , , ,4,2,2,74344,R,3,40,1.78125,.587428085006458
202935,2,32616,1,1, ,2,3,1,2,1,1,1,2, , , ,2,2,1,1,1,2,2,2,1,2, , , , , , , ,2,2,2,1,2,3,1,2,2,1,2,3,2,2,2,2,1,97,2,2,1,1,1,5,5,5,1,4,4,1,1,3,4,3, ,1,3,2, ,1,2,2,2,2, , ,2, , , , ,2,2,1,2, , , ,1,1,3,2,2,2,1,1,1,1,2, , ,2,1, , ,2,78,1,2, ,3,3,1,4,1,3,2,1, , , , ,4,2,2,61951,R,2,17,2.25,.742014423166052
202937,2,33016,1,1, ,2,1,1,3,2,2, , , , , ,8, ,2,8,1, , , , , , , , , , , , , ,1,1,2,1,2,2,2,1,4,2,4,8,1,2,2,1,29,1,2,2, , , , ,2,1,4,1,1,1,3,4,4, ,1,3,1,1,8,1,1,2,2, , ,2, , , , ,2,2,1,2, , , ,1,1,1,8,1,2,1,3,3,3,3, , ,1,1, , ,2,54,5,1,1,2,1,1,2, ,5,1,7, , , ,1,1,3,1,75208,U,3,48,1.96875,.649262620270295
202940,2,32616,1,1, ,2,3,2, ,1,1,1,2, , , ,1,1,2,1,1,1,1,1,1,1, , , ,3,1,3,6,1,2,2,1,2,2,1,2,2,3,4,2,1,1,3,2,1,5,1,2,1,3, ,3,5,2,4,2,2,1,1,3,4,4, ,2,3,1,2,2,2,1,1,1, , ,1,1,1, , ,2,1,2,2, , , ,1,1,1,1,1,1,1,1,1,1,1, , ,3,3, , ,1,18,6,2, ,4,4,2,3,2,3,2,2, , , , ,1,4,4,74127,U,3,40,4.375,1.44280582282288
202943,2,32616,1,2, ,2,3,3, ,2,1, , ,2, , ,2,4,1,1,2, , , , , ,1,2,2, , , , , ,8,8,2,2,2,2,1,8,1,1,1,1,3,1,8,2,0, , , , , , , ,6,4,4,5,3,3,3, , , , ,3,2, , , , , , , , , , , , , ,2, , , , , , ,2,4,4,4,3,4,3,3,3, , ,3,3, , ,3,2,1,43,6,2, ,3,3,1,3,2,4,2,2, , , , ,2,3,2,63901,R,2,29,3.75,1.23669070527675
202948,2,32616,1,1, ,2,2,1,1,1,1,1,2, , , ,1,1,1,2,1,1,2,1,1,1, , , ,3, ,3,6,1,1,1,1,1,2,1,1,1,3,1,2,1,1,3,2,1,20,1,2,1, ,3,4,5,1,1,1,1,1,1,3,2,2, ,1,3,1,2,1,1,1,1,2, , ,1,1,1, , ,1,1,1,1, , , ,1,1,1,1,1,1,1,1,1,1,3, , ,1,1, , ,1,66,1,2, ,8,1,2,2, ,5,2,1, , , , ,8,2,2,94588,U,4,6,1.28125,.422535990969557
202952,2,32616,1,2, ,2,1,1,1,1,1, , ,2, , ,1,1,1,1,1, , , , , ,1,1,2, , , , , ,2,2,1,1,2,1,2,2,2,2,1,1,1,2,2,1,20,1,2,1,2,5,5,5,1,1,1,1,2,3,3, , , , ,3,1,2, , , , , , , ,2, , , , ,2, , , , , , ,2,1,1,1,1,1,1,2,1, , ,1,1, , ,1,1,2,62,1,2, ,7,5,2,2, ,4,2,1, , , , ,5,2,2,85023,U,4,4,1.4375,.474064770356089
202957,2,32816,2,2, ,2,1,3, ,2,2, , , , , ,2, ,2,2,2, , , , , , , , , , , , , ,2,2,2,2,2,2,2,2,4,9,4,4,4,8,9,1,0, , , , , , , ,5,5,3,5,2,3,3, , , , ,3,1,2, , , , , , , ,2, , , , ,2, , , , , , ,1,2,2,2,2,2,2,1,1, , ,2,1, , ,3,3,2,73,1,2, ,1,4,2,3,2,5,1,7, , , ,3,4,8,6,90201,S,4,6,5.21875,1.72106123151015
202965,2,40116,1,2, ,2,3,1,2,1,2, , ,2, , ,2,2,2,2,1, , , , , ,2,2,2, , , , , ,1,2,1,1,2,1,2,2,1,2,4,1,1,2,2,1,25,1,2,2, , , , ,5,1,1,2,1,2,3,4, , , ,3,1,2,1,2,1, , ,2,2,2, , , , ,2, , , , , , ,1,1,2,1,1,2,1,2,1, , ,2,1, , ,1,1,1,55,1,1,0,8,4,1,3,2,4,2,1, , , , ,6,3,2,02911,S,1,44,1.5625,.515287793865314
202967,2,32916,2,1, ,2,1,3, ,1,1,1,5, , , ,1,4,2,2,1,2,2,2,1,2, , , , , , , ,8,2,2,2,2,2,1,2,1,2,4,2,2,3,8,2,2,98, , , , , , , ,5,2,2,2,2,2,3, , , , ,3,1,2, , , , , , , ,2, , , , ,2, , , , , , ,1,1,4,1,8,2,2,1,1,1,2, , ,3,2, , ,1,57,3,1,2,1,1,1,8,8,8,1,9, , , ,3,3,1, ,91104,U,4,6,4.1875,1.38097128755904
202973,2,40416,1,2, ,2,3,1,2,1,1, , ,2, , ,1,1,2,1,1, , , , , ,2,2,2, , , , , ,2,1,1,2,1,1,1,1,4,2,3,3,1,4,2,3,30,1,1,1,2, ,5,4,1,1,2,2,1,1,1,3,2,3,8,3,1,1,1,2,2, , ,2,2,8, , , , ,2, , , ,1,2,2,1,2,2,1,2,2,1,2,1, , ,2,1, , ,2,2,1,55,3,2, ,6,1,2,3,2,3,2,1, , , , ,9,1, ,80909,U,4,8,1.0625,.350395699828413
202977,2,32716,1,1, ,2,2,1,2,1,1,1,2, , , ,1,2,2,2,1,2,2,2,1,2, , , , , , , ,2,1,1,2,2,2,2,2,1,2,1,3,4,1,2,1,3,5,1,2,2, , , , ,1,2,2,1,1,1,1,3,3,2,1,1,1,2,1,2,2,2,2, , ,2, , , , ,2,1,1,1, , , ,1,1,2,2,2,3,1,1,1,2,3, , ,3,2, , ,1,24,6,2, ,4,2,2,2, ,4,2,1, , , , ,7,3,3,84121,S,4,49,4.53125,1.49433460220941
202983,2,32716,1,2, ,2,3,3, ,1,1, , ,2, , ,1,2,2,1,2, , , , , ,2,1,2, , , , , ,2,2,2,2,2,2,2,1,1,2,3,3,1,2,2,2,10,1,1,2, , , , ,4,3,2,4,2,2,3, , , , ,3,8, , , , , , , , ,2, , , , ,2, , , , , , ,1,1,2,1,1,2,1,2,1, , ,1,1, , ,1,1,2,25,6,2, ,6,1,2,2, ,5,2,1, , , , ,5,1, ,97333,U,4,41,1.90625,.628651108515683
202994,2,32716,1,1, ,2,1,1,2,1,1,1,2, , , ,1,1,2,1,1,1,2,2,1,1, , , ,3, , ,2,1,2,2,2,1,1,1,2,1,2,1,3,1,1,3,2,1,3,1,2,2, , , , ,1,2,1,2,1,3,3,4, , , ,3,1,2,2,2,2,2,1, , ,2, , , , ,2, , , , , , ,1,8,2,8,8,1,1,2,2,1,1, , ,8,8, , ,1,61,1,2, ,8,1,2,3,2,3,2,1, , , , ,9,2,2,78613,S,3,48,1.34375,.44314750272417
202996,2,32716,1,2, ,2,3,1,2,1,1, , ,2, , ,1,1,2,1,1, , , , , ,2,2,2, , , , , ,1,2,2,2,2,1,1,2,2,2,4,2,1,4,2,2,4,1,2,2, , , , ,1,3,2,1,2,2,3, , , , ,1,1,2, , , , , , , ,2, , , , ,1, , , , , , ,2,3,2,2,3,2,2,3,2, , ,3,1, , ,4,4,1,56,1,2, ,8,1,2,1, ,2,2,6, , , , ,7,2,2,46383,S,2,18,1.125,.371007211583026
202998,2,33016,1,2, ,2,2,1,2,1,1, , ,2, , ,1,2,2,1,1, , , , , ,2,2,2, , , , , ,2,2,1,1,1,2,1,1,4,2,2,1,1,4,2,1,0, , , , , , , ,1,5,1,3,2,2,3, , , , ,2,8, , , , , , , , ,2, , , , ,2, , , , , , ,8,3,8,1,8,8,1,3,2, , ,1,1, , ,8,3,1,24,6,2, ,6,1,2,3,1,3,2,1, , , , ,6,1, ,75013,S,3,48,2.03125,.669874132024908
202999,2,32716,1,1, ,2,3,3, ,1,1,1,1, ,1, ,1,1,2,2,1,1,1,1,1,2, , , ,6,6,6, ,1,1,2,2,2,2,1,2,2,2,3,2,2,1,3,1,1,4,2,1,2, , , , ,2,3,5,3,3,3,3, , , , ,3,8, , , , , , , , , , , , , ,2, , , , , , ,1,2,2,1,2,2,1,1,2,1,2, , ,1,1, , ,2,17,6,2, ,2,4,2,3,2,3,1,2, , , ,1,4,5,2,10035,U,1,36,4.3125,1.42219431106827
203006,2,32716,1,1, ,2,3,3, ,1,1,1,2, , , ,1,2,2,1,1,1,1,1,1,2, , , ,6,1,1, ,5,1,1,1,1,1,1,2,2,3,2,3,1,1,3,2,1,10,2,2,1,5, ,5,2,1,2,1,2,1,2,3,4, , , ,3,2, ,1,2,2,2,2, , ,2, , , , ,2, , , , , , ,1,1,2,2,2,2,1,2,1,2,2, , ,3,2, , ,2,53,1,2, ,4,1,2,4,8,8,2,1, , , , ,6,4,4,33873,R,3,12,3.65625,1.20577343764483
203007,2,32816,1,1, ,2,1,2, ,1,1,1,5, , , ,1,2,2,1,1,1,1,2,1,2, , , ,3,3, , ,3,1,2,2,2,1,2,2,2,3,1,3,3,4,2,1,2,4,1,2,1,5, ,5,3,5,5,2,4,3,3,3, , , , ,3,1,2, , , , , , , , , , , , ,2, , , , , , ,8,4,3,2,2,3,3,2,3,1,2, , ,2,2, , ,2,55,4,2, ,3,4,1,2, ,2,1,9, , , ,1,98,8,6,46218,U,2,18,4,1.3191367522952
203012,2,32716,1,2, ,2,1,3, ,1,1, , ,2, , ,1,1,2,1,1, , , , , ,1,1,2, , , , , ,1,2,2,2,2,2,2,2,3,1,4,1,1,4,2,1,3,1,2,1,3, ,5,5,1,1,1,1,3,3,3, , , , ,3,8, , , , , , , , , , , , , ,2, , , , , , ,8,2,2,2,2,2,2,3,2, , ,1,1, , ,3,1,1,16,6,2, ,2,4,2,3,1,3,1,7, , , ,3,98,4,2,77054,U,3,48,4.25,1.40158279931365
203015,2,32716,1,1, ,2,3,1,1,1,1,1,3, , , ,1,2,2,1,1,1,1,2,1,1, , , ,5,6, ,6,3,1,2,2,2,1,2,2,1,4,2,2,4,1,3,2,1,0, , , , , , , ,3,5,5,4,2,3,3, , , , ,3,8, , , , , , , , ,2, , , , ,2, , , , , , ,8,4,8,8,8,8,1,3,2,3,1, , ,4,4, , ,1,34,1,2, ,6,1,2,1, ,5,2,1, , , , ,6,2,2,13790,S,1,36,3.59375,1.18516192589022
203027,2,40416,1,1, ,2,3,3, ,1,1,1,2, , , ,1,1,2,2,1,2,1,1,1,2, , , , ,3,2, ,3,1,2,2,2,1,1,2,1,2,3,3,1,1,2,2,1,11,1,1,2, , , , ,2,1,5,2,1,2,3,4, , , ,1,8, ,1,2,2,2,2, , ,1,1,1, , ,2, , , , , , ,1,3,2,2,2,1,2,2,1,1,2, , ,3,3, , ,2,22,6,2, ,6,1,2,2, ,4,2,1, , , , ,5,4,4,07087,S,1,34,1.9375,.638956864392989
203037,2,32816,1,2, ,2,1,1,6,2,2, , , , , ,1, ,2,2,2, , , , , , , , , , , , , ,2,2,2,2,2,2,2,2,4,3,4,2,4,1,2,1,12,1,2,2, , , , ,5,1,5,5,2,3,3, , , , ,3,2, , , , , , , , ,2, , , , ,2, , , , , , ,8,1,1,1,2,2,1,1,1, , ,2,1, , ,1,8,1,66,3,2, ,4,3,2,1, ,1,2,1, , , , ,6,1, ,48035,S,2,26,6.125,2.01992815195203
203040,2,32716,1,1, ,2,2,1,5,2,2, , , , , ,2, ,2,2,2, , , , , , , , , , , , , ,1,9,2,1,2,1,2,2,4,8,9,4,4,4,1,9,97,1,2,2, , , , ,5,1,5,4,3,3,3, , , , ,3,1,2, , , , , , , , , , , , ,2, , , , , , ,8,1,8,8,8,1,1,1,1,4,4, , ,3,8, , ,1,63,3,2, ,3,3,2,4,8,4,2,1, , , , ,1,1, ,48185,U,2,26,2.75,.906906517202952
203052,2,32716,1,2, ,2,3,3, ,1,1, , ,2, , ,1,4,2,2,2, , , , , ,2,2,2, , , , , ,1,2,2,2,2,2,2,2,1,1,1,2,2,1,2,1,1,1,2,2, , , , ,2,3,2,2,1,2,3,4, , , ,3,2, ,2,2,2, , ,2,1,2, , , , ,2, , , , , , ,2,2,3,3,3,3,3,1,1, , ,1,1, , ,1,1,1,60,3,2, ,3,5,2,2, ,2,2,2, , , , ,2,4,4,36605,U,3,1,2.875,.948129540712177
203062,2,32716,1,2, ,2,3,1,1,2,1, , ,5, , ,1,3,2,2,1, , , , , ,2,1,2, , , , , ,2,2,2,2,2,1,2,2,4,1,4,1,4,4,2,1,0, , , , , , , ,5,5,2,1,2,2,3, , , , ,3,2, , , , , , , , ,2, , , , ,2, , , , , , ,1,4,4,1,4,4,2,3,3, , ,2,1, , ,4,1,2,21,6,1,1,3,1,2,2, ,2,2,1, , , , ,3,3,2,75932,R,3,48,3.28125,1.08210436711716
203066,2,32716,1,2, ,2,3,2, ,1,1, , ,2, , ,1,1,2,2,2, , , , , ,2,2,2, , , , , ,1,2,2,2,2,2,2,2,3,2,3,2,1,3,2,1,1,1,2,2, , , , ,2,3,5,3,3,3,3, , , , ,3,8, , , , , , , , , , , , , ,2, , , , , , ,1,1,2,1,2,2,1,3,2, , ,2,1, , ,2,2,1,21,6,2, ,4,4,2,3,8,2,2,1, , , , ,8,4,4,68787,R,2,31,4.71875,1.55616913747325
203068,2,32716,1,2, ,2,3,1,1,1,1, , ,4, , ,1,1,2,2,1, , , , , ,2,2,2, , , , , ,1,1,1,1,1,1,1,1,1,3,3,1,1,4,2,1,2,1,1,1, , ,5,4,2,4,1,1,1,3,3,1, , , ,3,9, ,2,2,1, , ,2,1,1, , ,2,1,2, , , , , , ,1,1,1,1,1,1,1,1,1, , ,1,1, , ,1,1,2,67,2,2, ,8,1,2,2, ,4,2,5,1, , , ,3,1, ,34236,U,3,12,2.1875,.721402911411439
203074,2,32716,1,1, ,2,3,1,1,1,1,1,2, , , ,1,2,1,2,1,2,2,2,1,2, , , , , , , ,1,1,2,2,2,2,2,2,2,2,1,1,2,1,2,2,1,30,1,1,1, ,5,5,5,5,2,5,3,1,3,3,2, , , ,3,8, ,2,1,1,2,2, , ,1,2,2, , ,1, , , , , , ,1,1,1,1,1,1,1,1,1,3,1, , ,8,2, , ,2,45,1,1,1,6,4,1,2, ,1,2,2, , , , ,99,4,3,29560,S,3,45,2.625,.865683493693727
